4.160000e-05	4.160000e-05	3.822273e-11
1.250000e-04	4.160000e-05	2.558056e-11
2.083000e-04	4.160000e-05	1.026314e-11
2.916000e-04	4.160000e-05	8.029445e-12
3.750000e-04	4.160000e-05	2.388924e-12
4.583000e-04	4.160000e-05	3.679662e-12
5.416000e-04	4.160000e-05	5.603589e-12
6.250000e-04	4.160000e-05	1.100603e-12
7.083000e-04	4.160000e-05	1.431592e-13
7.916000e-04	4.160000e-05	4.091877e-13
8.750000e-04	4.160000e-05	8.959438e-13
9.583000e-04	4.160000e-05	4.801597e-12
4.160000e-05	1.250000e-04	1.874600e-11
1.250000e-04	1.250000e-04	9.133345e-12
2.083000e-04	1.250000e-04	1.044545e-12
2.916000e-04	1.250000e-04	6.821581e-12
3.750000e-04	1.250000e-04	0.000000e+00
4.583000e-04	1.250000e-04	6.672472e-13
5.416000e-04	1.250000e-04	0.000000e+00
6.250000e-04	1.250000e-04	0.000000e+00
7.083000e-04	1.250000e-04	0.000000e+00
7.916000e-04	1.250000e-04	0.000000e+00
8.750000e-04	1.250000e-04	0.000000e+00
9.583000e-04	1.250000e-04	1.073875e-12
4.160000e-05	2.083000e-04	5.425621e-12
1.250000e-04	2.083000e-04	8.130866e-13
2.083000e-04	2.083000e-04	2.208173e-12
2.916000e-04	2.083000e-04	6.158146e-13
3.750000e-04	2.083000e-04	0.000000e+00
4.583000e-04	2.083000e-04	0.000000e+00
5.416000e-04	2.083000e-04	0.000000e+00
6.250000e-04	2.083000e-04	0.000000e+00
7.083000e-04	2.083000e-04	0.000000e+00
7.916000e-04	2.083000e-04	0.000000e+00
8.750000e-04	2.083000e-04	4.038271e-13
9.583000e-04	2.083000e-04	1.021161e-12
4.160000e-05	2.916000e-04	1.594400e-12
1.250000e-04	2.916000e-04	5.712721e-13
2.083000e-04	2.916000e-04	5.570764e-13
2.916000e-04	2.916000e-04	0.000000e+00
3.750000e-04	2.916000e-04	0.000000e+00
4.583000e-04	2.916000e-04	0.000000e+00
5.416000e-04	2.916000e-04	0.000000e+00
6.250000e-04	2.916000e-04	0.000000e+00
7.083000e-04	2.916000e-04	0.000000e+00
7.916000e-04	2.916000e-04	0.000000e+00
8.750000e-04	2.916000e-04	0.000000e+00
9.583000e-04	2.916000e-04	2.254218e-12
4.160000e-05	3.750000e-04	2.312421e-12
1.250000e-04	3.750000e-04	0.000000e+00
2.083000e-04	3.750000e-04	0.000000e+00
2.916000e-04	3.750000e-04	0.000000e+00
3.750000e-04	3.750000e-04	0.000000e+00
4.583000e-04	3.750000e-04	0.000000e+00
5.416000e-04	3.750000e-04	0.000000e+00
6.250000e-04	3.750000e-04	0.000000e+00
7.083000e-04	3.750000e-04	0.000000e+00
7.916000e-04	3.750000e-04	0.000000e+00
8.750000e-04	3.750000e-04	0.000000e+00
9.583000e-04	3.750000e-04	7.700746e-14
4.160000e-05	4.583000e-04	1.211036e-13
1.250000e-04	4.583000e-04	0.000000e+00
2.083000e-04	4.583000e-04	0.000000e+00
2.916000e-04	4.583000e-04	0.000000e+00
3.750000e-04	4.583000e-04	0.000000e+00
4.583000e-04	4.583000e-04	0.000000e+00
5.416000e-04	4.583000e-04	0.000000e+00
6.250000e-04	4.583000e-04	0.000000e+00
7.083000e-04	4.583000e-04	0.000000e+00
7.916000e-04	4.583000e-04	0.000000e+00
8.750000e-04	4.583000e-04	0.000000e+00
9.583000e-04	4.583000e-04	0.000000e+00
4.160000e-05	5.416000e-04	0.000000e+00
1.250000e-04	5.416000e-04	0.000000e+00
2.083000e-04	5.416000e-04	0.000000e+00
2.916000e-04	5.416000e-04	0.000000e+00
3.750000e-04	5.416000e-04	0.000000e+00
4.583000e-04	5.416000e-04	0.000000e+00
5.416000e-04	5.416000e-04	0.000000e+00
6.250000e-04	5.416000e-04	0.000000e+00
7.083000e-04	5.416000e-04	0.000000e+00
7.916000e-04	5.416000e-04	0.000000e+00
8.750000e-04	5.416000e-04	0.000000e+00
9.583000e-04	5.416000e-04	0.000000e+00
4.160000e-05	6.250000e-04	0.000000e+00
1.250000e-04	6.250000e-04	0.000000e+00
2.083000e-04	6.250000e-04	0.000000e+00
2.916000e-04	6.250000e-04	0.000000e+00
3.750000e-04	6.250000e-04	0.000000e+00
4.583000e-04	6.250000e-04	0.000000e+00
5.416000e-04	6.250000e-04	0.000000e+00
6.250000e-04	6.250000e-04	0.000000e+00
7.083000e-04	6.250000e-04	0.000000e+00
7.916000e-04	6.250000e-04	3.528497e-14
8.750000e-04	6.250000e-04	0.000000e+00
9.583000e-04	6.250000e-04	0.000000e+00
4.160000e-05	7.083000e-04	0.000000e+00
1.250000e-04	7.083000e-04	0.000000e+00
2.083000e-04	7.083000e-04	0.000000e+00
2.916000e-04	7.083000e-04	0.000000e+00
3.750000e-04	7.083000e-04	0.000000e+00
4.583000e-04	7.083000e-04	0.000000e+00
5.416000e-04	7.083000e-04	0.000000e+00
6.250000e-04	7.083000e-04	0.000000e+00
7.083000e-04	7.083000e-04	0.000000e+00
7.916000e-04	7.083000e-04	0.000000e+00
8.750000e-04	7.083000e-04	0.000000e+00
9.583000e-04	7.083000e-04	0.000000e+00
4.160000e-05	7.916000e-04	0.000000e+00
1.250000e-04	7.916000e-04	6.090533e-13
2.083000e-04	7.916000e-04	0.000000e+00
2.916000e-04	7.916000e-04	0.000000e+00
3.750000e-04	7.916000e-04	0.000000e+00
4.583000e-04	7.916000e-04	0.000000e+00
5.416000e-04	7.916000e-04	0.000000e+00
6.250000e-04	7.916000e-04	0.000000e+00
7.083000e-04	7.916000e-04	0.000000e+00
7.916000e-04	7.916000e-04	0.000000e+00
8.750000e-04	7.916000e-04	0.000000e+00
9.583000e-04	7.916000e-04	1.233692e-12
4.160000e-05	8.750000e-04	0.000000e+00
1.250000e-04	8.750000e-04	0.000000e+00
2.083000e-04	8.750000e-04	0.000000e+00
2.916000e-04	8.750000e-04	0.000000e+00
3.750000e-04	8.750000e-04	0.000000e+00
4.583000e-04	8.750000e-04	0.000000e+00
5.416000e-04	8.750000e-04	0.000000e+00
6.250000e-04	8.750000e-04	0.000000e+00
7.083000e-04	8.750000e-04	0.000000e+00
7.916000e-04	8.750000e-04	0.000000e+00
8.750000e-04	8.750000e-04	4.990114e-14
9.583000e-04	8.750000e-04	2.738898e-12
4.160000e-05	9.583000e-04	6.121851e-15
1.250000e-04	9.583000e-04	0.000000e+00
2.083000e-04	9.583000e-04	0.000000e+00
2.916000e-04	9.583000e-04	1.104349e-12
3.750000e-04	9.583000e-04	9.891721e-14
4.583000e-04	9.583000e-04	0.000000e+00
5.416000e-04	9.583000e-04	0.000000e+00
6.250000e-04	9.583000e-04	0.000000e+00
7.083000e-04	9.583000e-04	0.000000e+00
7.916000e-04	9.583000e-04	0.000000e+00
8.750000e-04	9.583000e-04	2.363517e-12
9.583000e-04	9.583000e-04	6.101030e-12
