0.000000e+00	1.500000e-04	1.681867e-11
3.000000e-04	1.500000e-04	1.617406e-11
1.500000e-04	0.000000e+00	1.681867e-11
1.500000e-04	3.000000e-04	1.638821e-11
1.500000e-04	1.500000e-04	1.681867e-11
3.000000e-04	1.500000e-04	1.617406e-11
6.000000e-04	1.500000e-04	1.458359e-11
4.500000e-04	0.000000e+00	1.554492e-11
4.500000e-04	3.000000e-04	1.498606e-11
4.500000e-04	1.500000e-04	1.554492e-11
6.000000e-04	1.500000e-04	1.458359e-11
9.000000e-04	1.500000e-04	1.311903e-11
7.500000e-04	0.000000e+00	1.377444e-11
7.500000e-04	3.000000e-04	1.298691e-11
7.500000e-04	1.500000e-04	1.377444e-11
9.000000e-04	1.500000e-04	1.311903e-11
1.200000e-03	1.500000e-04	1.262429e-11
1.050000e-03	0.000000e+00	1.249156e-11
1.050000e-03	3.000000e-04	1.123233e-11
1.050000e-03	1.500000e-04	1.249156e-11
1.200000e-03	1.500000e-04	1.262429e-11
1.500000e-03	1.500000e-04	1.275352e-11
1.350000e-03	0.000000e+00	1.275853e-11
1.350000e-03	3.000000e-04	1.230985e-11
1.350000e-03	1.500000e-04	1.275853e-11
1.500000e-03	1.500000e-04	1.275352e-11
1.800000e-03	1.500000e-04	1.263115e-11
1.650000e-03	0.000000e+00	1.274907e-11
1.650000e-03	3.000000e-04	1.228964e-11
1.650000e-03	1.500000e-04	1.274907e-11
1.800000e-03	1.500000e-04	1.263115e-11
2.100000e-03	1.500000e-04	1.222170e-11
1.950000e-03	0.000000e+00	1.251499e-11
1.950000e-03	3.000000e-04	1.208613e-11
1.950000e-03	1.500000e-04	1.251499e-11
2.100000e-03	1.500000e-04	1.222170e-11
2.400000e-03	1.500000e-04	1.183755e-11
2.250000e-03	0.000000e+00	1.193624e-11
2.250000e-03	3.000000e-04	1.113723e-11
2.250000e-03	1.500000e-04	1.193624e-11
2.400000e-03	1.500000e-04	1.183755e-11
2.700000e-03	1.500000e-04	1.173678e-11
2.550000e-03	0.000000e+00	1.173678e-11
2.550000e-03	3.000000e-04	1.102520e-11
2.550000e-03	1.500000e-04	1.173678e-11
0.000000e+00	4.500000e-04	1.597118e-11
3.000000e-04	4.500000e-04	1.518859e-11
1.500000e-04	3.000000e-04	1.638821e-11
1.500000e-04	6.000000e-04	1.538662e-11
1.500000e-04	4.500000e-04	1.597118e-11
3.000000e-04	4.500000e-04	1.518859e-11
6.000000e-04	4.500000e-04	1.333001e-11
4.500000e-04	3.000000e-04	1.498606e-11
4.500000e-04	6.000000e-04	1.383391e-11
4.500000e-04	4.500000e-04	1.446973e-11
6.000000e-04	4.500000e-04	1.333001e-11
9.000000e-04	4.500000e-04	1.108932e-11
7.500000e-04	3.000000e-04	1.298691e-11
7.500000e-04	6.000000e-04	1.092075e-11
7.500000e-04	4.500000e-04	1.221375e-11
9.000000e-04	4.500000e-04	1.108932e-11
1.200000e-03	4.500000e-04	1.092203e-11
1.050000e-03	3.000000e-04	1.123233e-11
1.050000e-03	6.000000e-04	6.766533e-12
1.050000e-03	4.500000e-04	1.000944e-11
1.200000e-03	4.500000e-04	1.092203e-11
1.500000e-03	4.500000e-04	1.185759e-11
1.350000e-03	3.000000e-04	1.230985e-11
1.350000e-03	6.000000e-04	1.199830e-11
1.350000e-03	4.500000e-04	1.187269e-11
1.500000e-03	4.500000e-04	1.185759e-11
1.800000e-03	4.500000e-04	1.175206e-11
1.650000e-03	3.000000e-04	1.228964e-11
1.650000e-03	6.000000e-04	1.105583e-11
1.650000e-03	4.500000e-04	1.184256e-11
1.800000e-03	4.500000e-04	1.175206e-11
2.100000e-03	4.500000e-04	1.099696e-11
1.950000e-03	3.000000e-04	1.208613e-11
1.950000e-03	6.000000e-04	1.140199e-11
1.950000e-03	4.500000e-04	1.166428e-11
2.100000e-03	4.500000e-04	1.099696e-11
2.400000e-03	4.500000e-04	1.033847e-11
2.250000e-03	3.000000e-04	1.113723e-11
2.250000e-03	6.000000e-04	8.562393e-12
2.250000e-03	4.500000e-04	1.035476e-11
2.400000e-03	4.500000e-04	1.033847e-11
2.700000e-03	4.500000e-04	1.032454e-11
2.550000e-03	3.000000e-04	1.102520e-11
2.550000e-03	6.000000e-04	9.141781e-12
2.550000e-03	4.500000e-04	1.032454e-11
0.000000e+00	7.500000e-04	1.489570e-11
3.000000e-04	7.500000e-04	1.404611e-11
1.500000e-04	6.000000e-04	1.538662e-11
1.500000e-04	9.000000e-04	1.453761e-11
1.500000e-04	7.500000e-04	1.489570e-11
3.000000e-04	7.500000e-04	1.404611e-11
6.000000e-04	7.500000e-04	1.140288e-11
4.500000e-04	6.000000e-04	1.383391e-11
4.500000e-04	9.000000e-04	1.294912e-11
4.500000e-04	7.500000e-04	1.320642e-11
6.000000e-04	7.500000e-04	1.140288e-11
9.000000e-04	7.500000e-04	9.490727e-12
7.500000e-04	6.000000e-04	1.092075e-11
7.500000e-04	9.000000e-04	6.750999e-12
7.500000e-04	7.500000e-04	9.658665e-12
9.000000e-04	7.500000e-04	9.490727e-12
1.200000e-03	7.500000e-04	1.070378e-11
1.050000e-03	6.000000e-04	6.766533e-12
1.050000e-03	9.000000e-04	1.047835e-11
1.050000e-03	7.500000e-04	9.346380e-12
1.200000e-03	7.500000e-04	1.070378e-11
1.500000e-03	7.500000e-04	1.121761e-11
1.350000e-03	6.000000e-04	1.199830e-11
1.350000e-03	9.000000e-04	1.464728e-11
1.350000e-03	7.500000e-04	1.217152e-11
1.500000e-03	7.500000e-04	1.121761e-11
1.800000e-03	7.500000e-04	1.074309e-11
1.650000e-03	6.000000e-04	1.105583e-11
1.650000e-03	9.000000e-04	8.054717e-12
1.650000e-03	7.500000e-04	1.031321e-11
1.800000e-03	7.500000e-04	1.074309e-11
2.100000e-03	7.500000e-04	8.942499e-12
1.950000e-03	6.000000e-04	1.140199e-11
1.950000e-03	9.000000e-04	1.392921e-11
1.950000e-03	7.500000e-04	1.119940e-11
2.100000e-03	7.500000e-04	8.942499e-12
2.400000e-03	7.500000e-04	7.462495e-12
2.250000e-03	6.000000e-04	8.562393e-12
2.250000e-03	9.000000e-04	8.280446e-12
2.250000e-03	7.500000e-04	7.012861e-12
2.400000e-03	7.500000e-04	7.462495e-12
2.700000e-03	7.500000e-04	7.991565e-12
2.550000e-03	6.000000e-04	9.141781e-12
2.550000e-03	9.000000e-04	7.151485e-12
2.550000e-03	7.500000e-04	7.991565e-12
0.000000e+00	1.050000e-03	1.417981e-11
3.000000e-04	1.050000e-03	1.343308e-11
1.500000e-04	9.000000e-04	1.453761e-11
1.500000e-04	1.200000e-03	1.395344e-11
1.500000e-04	1.050000e-03	1.417981e-11
3.000000e-04	1.050000e-03	1.343308e-11
6.000000e-04	1.050000e-03	1.121929e-11
4.500000e-04	9.000000e-04	1.294912e-11
4.500000e-04	1.200000e-03	1.266929e-11
4.500000e-04	1.050000e-03	1.269492e-11
6.000000e-04	1.050000e-03	1.121929e-11
9.000000e-04	1.050000e-03	1.068084e-11
7.500000e-04	9.000000e-04	6.750999e-12
7.500000e-04	1.200000e-03	1.041485e-11
7.500000e-04	1.050000e-03	9.778295e-12
9.000000e-04	1.050000e-03	1.068084e-11
1.200000e-03	1.050000e-03	1.438511e-11
1.050000e-03	9.000000e-04	1.047835e-11
1.050000e-03	1.200000e-03	1.116543e-11
1.050000e-03	1.050000e-03	1.169262e-11
1.200000e-03	1.050000e-03	1.438511e-11
1.500000e-03	1.050000e-03	1.681131e-11
1.350000e-03	9.000000e-04	1.464728e-11
1.350000e-03	1.200000e-03	2.761902e-11
1.350000e-03	1.050000e-03	1.759446e-11
1.500000e-03	1.050000e-03	1.681131e-11
1.800000e-03	1.050000e-03	1.679959e-11
1.650000e-03	9.000000e-04	8.054717e-12
1.650000e-03	1.200000e-03	2.821641e-11
1.650000e-03	1.050000e-03	1.610956e-11
1.800000e-03	1.050000e-03	1.679959e-11
2.100000e-03	1.050000e-03	1.318647e-11
1.950000e-03	9.000000e-04	1.392921e-11
1.950000e-03	1.200000e-03	3.064023e-11
1.950000e-03	1.050000e-03	1.752457e-11
2.100000e-03	1.050000e-03	1.318647e-11
2.400000e-03	1.050000e-03	7.973911e-12
2.250000e-03	9.000000e-04	8.280446e-12
2.250000e-03	1.200000e-03	9.900284e-12
2.250000e-03	1.050000e-03	9.708562e-12
2.400000e-03	1.050000e-03	7.973911e-12
2.700000e-03	1.050000e-03	6.558149e-12
2.550000e-03	9.000000e-04	7.151485e-12
2.550000e-03	1.200000e-03	7.401891e-12
2.550000e-03	1.050000e-03	6.558149e-12
0.000000e+00	1.350000e-03	1.372814e-11
3.000000e-04	1.350000e-03	1.317213e-11
1.500000e-04	1.200000e-03	1.395344e-11
1.500000e-04	1.500000e-03	1.344425e-11
1.500000e-04	1.350000e-03	1.372814e-11
3.000000e-04	1.350000e-03	1.317213e-11
6.000000e-04	1.350000e-03	1.184064e-11
4.500000e-04	1.200000e-03	1.266929e-11
4.500000e-04	1.500000e-03	1.233546e-11
4.500000e-04	1.350000e-03	1.263710e-11
6.000000e-04	1.350000e-03	1.184064e-11
9.000000e-04	1.350000e-03	1.080501e-11
7.500000e-04	1.200000e-03	1.041485e-11
7.500000e-04	1.500000e-03	1.071864e-11
7.500000e-04	1.350000e-03	1.105914e-11
9.000000e-04	1.350000e-03	1.080501e-11
1.200000e-03	1.350000e-03	1.432332e-11
1.050000e-03	1.200000e-03	1.116543e-11
1.050000e-03	1.500000e-03	6.877410e-12
1.050000e-03	1.350000e-03	1.066680e-11
1.200000e-03	1.350000e-03	1.432332e-11
1.500000e-03	1.350000e-03	2.118615e-11
1.350000e-03	1.200000e-03	2.761902e-11
1.350000e-03	1.500000e-03	1.711782e-11
1.350000e-03	1.350000e-03	1.913853e-11
1.500000e-03	1.350000e-03	2.118615e-11
1.800000e-03	1.350000e-03	2.292043e-11
1.650000e-03	1.200000e-03	2.821641e-11
1.650000e-03	1.500000e-03	2.288991e-11
1.650000e-03	1.350000e-03	2.378627e-11
1.800000e-03	1.350000e-03	2.292043e-11
2.100000e-03	1.350000e-03	1.499550e-11
1.950000e-03	1.200000e-03	3.064023e-11
1.950000e-03	1.500000e-03	2.244763e-11
1.950000e-03	1.350000e-03	2.220565e-11
2.100000e-03	1.350000e-03	1.499550e-11
2.400000e-03	1.350000e-03	9.235143e-12
2.250000e-03	1.200000e-03	9.900284e-12
2.250000e-03	1.500000e-03	7.196026e-12
2.250000e-03	1.350000e-03	1.010555e-11
2.400000e-03	1.350000e-03	9.235143e-12
2.700000e-03	1.350000e-03	8.426595e-12
2.550000e-03	1.200000e-03	7.401891e-12
2.550000e-03	1.500000e-03	8.472159e-12
2.550000e-03	1.350000e-03	8.426595e-12
0.000000e+00	1.650000e-03	1.317085e-11
3.000000e-04	1.650000e-03	1.260569e-11
1.500000e-04	1.500000e-03	1.344425e-11
1.500000e-04	1.800000e-03	1.278902e-11
1.500000e-04	1.650000e-03	1.317085e-11
3.000000e-04	1.650000e-03	1.260569e-11
6.000000e-04	1.650000e-03	1.120462e-11
4.500000e-04	1.500000e-03	1.233546e-11
4.500000e-04	1.800000e-03	1.155613e-11
4.500000e-04	1.650000e-03	1.204813e-11
6.000000e-04	1.650000e-03	1.120462e-11
9.000000e-04	1.650000e-03	9.546654e-12
7.500000e-04	1.500000e-03	1.071864e-11
7.500000e-04	1.800000e-03	9.730630e-12
7.500000e-04	1.650000e-03	1.038585e-11
9.000000e-04	1.650000e-03	9.546654e-12
1.200000e-03	1.650000e-03	1.076890e-11
1.050000e-03	1.500000e-03	6.877410e-12
1.050000e-03	1.800000e-03	8.764228e-12
1.050000e-03	1.650000e-03	8.945293e-12
1.200000e-03	1.650000e-03	1.076890e-11
1.500000e-03	1.650000e-03	1.393476e-11
1.350000e-03	1.500000e-03	1.711782e-11
1.350000e-03	1.800000e-03	1.073499e-11
1.350000e-03	1.650000e-03	1.299306e-11
1.500000e-03	1.650000e-03	1.393476e-11
1.800000e-03	1.650000e-03	1.623065e-11
1.650000e-03	1.500000e-03	2.288991e-11
1.650000e-03	1.800000e-03	1.211632e-11
1.650000e-03	1.650000e-03	1.545104e-11
1.800000e-03	1.650000e-03	1.623065e-11
2.100000e-03	1.650000e-03	1.281692e-11
1.950000e-03	1.500000e-03	2.244763e-11
1.950000e-03	1.800000e-03	1.928398e-11
1.950000e-03	1.650000e-03	1.725119e-11
2.100000e-03	1.650000e-03	1.281692e-11
2.400000e-03	1.650000e-03	8.980754e-12
2.250000e-03	1.500000e-03	7.196026e-12
2.250000e-03	1.800000e-03	9.210438e-12
2.250000e-03	1.650000e-03	9.468417e-12
2.400000e-03	1.650000e-03	8.980754e-12
2.700000e-03	1.650000e-03	8.523262e-12
2.550000e-03	1.500000e-03	8.472159e-12
2.550000e-03	1.800000e-03	7.922890e-12
2.550000e-03	1.650000e-03	8.523262e-12
0.000000e+00	1.950000e-03	1.241099e-11
3.000000e-04	1.950000e-03	1.173556e-11
1.500000e-04	1.800000e-03	1.278902e-11
1.500000e-04	2.100000e-03	1.204498e-11
1.500000e-04	1.950000e-03	1.241099e-11
3.000000e-04	1.950000e-03	1.173556e-11
6.000000e-04	1.950000e-03	1.004522e-11
4.500000e-04	1.800000e-03	1.155613e-11
4.500000e-04	2.100000e-03	1.044678e-11
4.500000e-04	1.950000e-03	1.106821e-11
6.000000e-04	1.950000e-03	1.004522e-11
9.000000e-04	1.950000e-03	8.764567e-12
7.500000e-04	1.800000e-03	9.730630e-12
7.500000e-04	2.100000e-03	7.641757e-12
7.500000e-04	1.950000e-03	9.094238e-12
9.000000e-04	1.950000e-03	8.764567e-12
1.200000e-03	1.950000e-03	8.962479e-12
1.050000e-03	1.800000e-03	8.764228e-12
1.050000e-03	2.100000e-03	7.884496e-12
1.050000e-03	1.950000e-03	8.590337e-12
1.200000e-03	1.950000e-03	8.962479e-12
1.500000e-03	1.950000e-03	9.469652e-12
1.350000e-03	1.800000e-03	1.073499e-11
1.350000e-03	2.100000e-03	8.628371e-12
1.350000e-03	1.950000e-03	9.456371e-12
1.500000e-03	1.950000e-03	9.469652e-12
1.800000e-03	1.950000e-03	1.073549e-11
1.650000e-03	1.800000e-03	1.211632e-11
1.650000e-03	2.100000e-03	6.502385e-12
1.650000e-03	1.950000e-03	9.516818e-12
1.800000e-03	1.950000e-03	1.073549e-11
2.100000e-03	1.950000e-03	1.052819e-11
1.950000e-03	1.800000e-03	1.928398e-11
1.950000e-03	2.100000e-03	1.031187e-11
1.950000e-03	1.950000e-03	1.235220e-11
2.100000e-03	1.950000e-03	1.052819e-11
2.400000e-03	1.950000e-03	8.132890e-12
2.250000e-03	1.800000e-03	9.210438e-12
2.250000e-03	2.100000e-03	8.065410e-12
2.250000e-03	1.950000e-03	8.959911e-12
2.400000e-03	1.950000e-03	8.132890e-12
2.700000e-03	1.950000e-03	7.372961e-12
2.550000e-03	1.800000e-03	7.922890e-12
2.550000e-03	2.100000e-03	6.183246e-12
2.550000e-03	1.950000e-03	7.372961e-12
0.000000e+00	2.250000e-03	1.168000e-11
3.000000e-04	2.250000e-03	1.073692e-11
1.500000e-04	2.100000e-03	1.204498e-11
1.500000e-04	2.400000e-03	1.153703e-11
1.500000e-04	2.250000e-03	1.168000e-11
3.000000e-04	2.250000e-03	1.073692e-11
6.000000e-04	2.250000e-03	7.948270e-12
4.500000e-04	2.100000e-03	1.044678e-11
4.500000e-04	2.400000e-03	9.794714e-12
4.500000e-04	2.250000e-03	9.821347e-12
6.000000e-04	2.250000e-03	7.948270e-12
9.000000e-04	2.250000e-03	6.812600e-12
7.500000e-04	2.100000e-03	7.641757e-12
7.500000e-04	2.400000e-03	6.837122e-12
7.500000e-04	2.250000e-03	6.433566e-12
9.000000e-04	2.250000e-03	6.812600e-12
1.200000e-03	2.250000e-03	7.509230e-12
1.050000e-03	2.100000e-03	7.884496e-12
1.050000e-03	2.400000e-03	6.633088e-12
1.050000e-03	2.250000e-03	7.218744e-12
1.200000e-03	2.250000e-03	7.509230e-12
1.500000e-03	2.250000e-03	7.618641e-12
1.350000e-03	2.100000e-03	8.628371e-12
1.350000e-03	2.400000e-03	7.498095e-12
1.350000e-03	2.250000e-03	7.823627e-12
1.500000e-03	2.250000e-03	7.618641e-12
1.800000e-03	2.250000e-03	7.991209e-12
1.650000e-03	2.100000e-03	6.502385e-12
1.650000e-03	2.400000e-03	7.498891e-12
1.650000e-03	2.250000e-03	7.436232e-12
1.800000e-03	2.250000e-03	7.991209e-12
2.100000e-03	2.250000e-03	7.879889e-12
1.950000e-03	2.100000e-03	1.031187e-11
1.950000e-03	2.400000e-03	8.186964e-12
1.950000e-03	2.250000e-03	8.600685e-12
2.100000e-03	2.250000e-03	7.879889e-12
2.400000e-03	2.250000e-03	6.918519e-12
2.250000e-03	2.100000e-03	8.065410e-12
2.250000e-03	2.400000e-03	6.120794e-12
2.250000e-03	2.250000e-03	7.196019e-12
2.400000e-03	2.250000e-03	6.918519e-12
2.700000e-03	2.250000e-03	6.647089e-12
2.550000e-03	2.100000e-03	6.183246e-12
2.550000e-03	2.400000e-03	6.796525e-12
2.550000e-03	2.250000e-03	6.647089e-12
0.000000e+00	2.550000e-03	1.139565e-11
3.000000e-04	2.550000e-03	1.058023e-11
1.500000e-04	2.400000e-03	1.153703e-11
1.500000e-04	2.700000e-03	1.139565e-11
1.500000e-04	2.550000e-03	1.139565e-11
3.000000e-04	2.550000e-03	1.058023e-11
6.000000e-04	2.550000e-03	8.524960e-12
4.500000e-04	2.400000e-03	9.794714e-12
4.500000e-04	2.700000e-03	9.767781e-12
4.500000e-04	2.550000e-03	9.767781e-12
6.000000e-04	2.550000e-03	8.524960e-12
9.000000e-04	2.550000e-03	6.602127e-12
7.500000e-04	2.400000e-03	6.837122e-12
7.500000e-04	2.700000e-03	7.367369e-12
7.500000e-04	2.550000e-03	7.367369e-12
9.000000e-04	2.550000e-03	6.602127e-12
1.200000e-03	2.550000e-03	6.564407e-12
1.050000e-03	2.400000e-03	6.633088e-12
1.050000e-03	2.700000e-03	6.059622e-12
1.050000e-03	2.550000e-03	6.059622e-12
1.200000e-03	2.550000e-03	6.564407e-12
1.500000e-03	2.550000e-03	7.369578e-12
1.350000e-03	2.400000e-03	7.498095e-12
1.350000e-03	2.700000e-03	7.187090e-12
1.350000e-03	2.550000e-03	7.187090e-12
1.500000e-03	2.550000e-03	7.369578e-12
1.800000e-03	2.550000e-03	7.664017e-12
1.650000e-03	2.400000e-03	7.498891e-12
1.650000e-03	2.700000e-03	7.570554e-12
1.650000e-03	2.550000e-03	7.570554e-12
1.800000e-03	2.550000e-03	7.664017e-12
2.100000e-03	2.550000e-03	7.212225e-12
1.950000e-03	2.400000e-03	8.186964e-12
1.950000e-03	2.700000e-03	7.774220e-12
1.950000e-03	2.550000e-03	7.774220e-12
2.100000e-03	2.550000e-03	7.212225e-12
2.400000e-03	2.550000e-03	6.840917e-12
2.250000e-03	2.400000e-03	6.120794e-12
2.250000e-03	2.700000e-03	6.694699e-12
2.250000e-03	2.550000e-03	6.694699e-12
2.400000e-03	2.550000e-03	6.840917e-12
2.700000e-03	2.550000e-03	6.988332e-12
2.550000e-03	2.400000e-03	6.796525e-12
2.550000e-03	2.700000e-03	6.988332e-12
2.550000e-03	2.550000e-03	6.988332e-12
